Line,No,East,North,Elevation,Progress,Crew,Remark,Date,Type
S13,1279,305598.9,9583738,0,,,,,
S13,1280,305618.9,9583738,0,,,,,
S13,1281,305638.9,9583738,0,,,,,
S13,1282,305658.9,9583738,0,,,,,
S13,1283,305678.9,9583738,0,,,,,
S13,1284,305698.9,9583738,0,,,,,
S13,1285,305718.9,9583738,0,,,,,
S13,1286,305738.9,9583738,0,,,,,
S13,1287,305758.9,9583738,0,,,,,
S13,1288,305778.9,9583738,0,,,,,
S13,1289,305798.9,9583738,0,,,,,
S13,1290,305818.9,9583738,0,,,,,
S13,1291,305838.9,9583738,0,,,,,
S13,1292,305858.9,9583738,0,,,,,
S13,1293,305878.9,9583738,0,,,,,
S13,1294,305898.9,9583738,0,,,,,
S13,1295,305918.9,9583738,0,,,,,
S13,1296,305938.9,9583738,0,,,,,
S13,1297,305958.9,9583738,0,,,,,
S13,1298,305978.9,9583738,0,,,,,
S13,1299,305998.9,9583738,0,,,,,
S13,1300,306018.9,9583738,0,,,,,
S13,1301,306038.9,9583738,0,,,,,
S13,1302,306058.9,9583738,0,,,,,
S13,1303,306078.9,9583738,0,,,,,
S13,1304,306098.9,9583738,0,,,,,
S13,1305,306118.9,9583738,0,,,,,
S13,1306,306138.9,9583738,0,,,,,
S13,1307,306158.9,9583738,0,,,,,
S13,1308,306178.9,9583738,0,,,,,
S13,1309,306198.9,9583738,0,,,,,
S13,1310,306218.9,9583738,0,,,,,
S13,1311,306238.9,9583738,0,,,,,
S13,1312,306258.9,9583738,0,,,,,
S13,1313,306278.9,9583738,0,,,,,
S13,1314,306298.9,9583738,0,,,,,
S13,1315,306318.9,9583738,0,,,,,
S13,1316,306338.9,9583738,0,,,,,
S13,1317,306358.9,9583738,0,,,,,
S13,1318,306378.9,9583738,0,,,,,
S13,1319,306398.9,9583738,0,,,,,
S13,1320,306418.9,9583738,0,,,,,
S13,1321,306438.9,9583738,0,,,,,
S13,1322,306458.9,9583738,0,,,,,
S13,1323,306478.9,9583738,0,,,,,
S13,1324,306498.9,9583738,0,,,,,
S13,1325,306518.9,9583738,0,,,,,
S13,1326,306538.9,9583738,0,,,,,
S13,1327,306558.9,9583738,0,,,,,
S13,1328,306578.9,9583738,0,,,,,
S13,1329,306598.9,9583738,0,,,,,
S13,1330,306618.9,9583738,0,,,,,
S13,1331,306638.9,9583738,0,,,,,
S13,1332,306658.9,9583738,0,,,,,
S13,1333,306678.9,9583738,0,,,,,
S13,1334,306698.9,9583738,0,,,,,
S13,1335,306718.9,9583738,0,,,,,
S13,1336,306738.9,9583738,0,,,,,
S13,1337,306758.9,9583738,0,,,,,
S13,1338,306778.9,9583738,0,,,,,
S13,1339,306798.9,9583738,0,,,,,
S13,1340,306818.9,9583738,0,,,,,
S13,1341,306838.9,9583738,0,,,,,
S13,1342,306858.9,9583738,0,,,,,
S13,1343,306878.9,9583738,0,,,,,
S13,1344,306898.9,9583738,0,,,,,
S13,1345,306918.9,9583738,0,,,,,
S13,1346,306938.9,9583738,0,,,,,
S13,1347,306958.9,9583738,0,,,,,
S13,1348,306978.9,9583738,0,,,,,
S13,1349,306998.9,9583738,0,,,,,
S13,1350,307018.9,9583738,0,,,,,
S13,1351,307038.9,9583738,0,,,,,
S13,1352,307058.9,9583738,0,,,,,
S13,1353,307078.9,9583738,0,,,,,
S13,1354,307098.9,9583738,0,,,,,
S13,1355,307118.9,9583738,0,,,,,
S13,1356,307138.9,9583738,0,,,,,
S13,1357,307158.9,9583738,0,,,,,
S13,1358,307178.9,9583738,0,,,,,
S13,1359,307198.9,9583738,0,,,,,
S13,1360,307218.9,9583738,0,,,,,
S13,1361,307238.9,9583738,0,,,,,
S13,1362,307258.9,9583738,0,,,,,
S13,1363,307278.9,9583738,0,,,,,
S13,1364,307298.9,9583738,0,,,,,
S13,1365,307318.9,9583738,0,,,,,
S13,1366,307338.9,9583738,0,,,,,
S13,1367,307358.9,9583738,0,,,,,
S13,1368,307378.9,9583738,0,,,,,
S13,1369,307398.9,9583738,0,,,,,
S13,1370,307418.9,9583738,0,,,,,
S13,1371,307438.9,9583738,0,,,,,
S13,1372,307458.9,9583738,0,,,,,
S13,1373,307478.9,9583738,0,,,,,
S13,1374,307498.9,9583738,0,,,,,
S13,1375,307518.9,9583738,0,,,,,
S13,1376,307538.9,9583738,0,,,,,
S13,1377,307558.9,9583738,0,,,,,
S13,1378,307578.9,9583738,0,,,,,
S13,1379,307598.9,9583738,0,,,,,
S13,1380,307618.9,9583738,0,,,,,
S13,1381,307638.9,9583738,0,,,,,
S13,1382,307658.9,9583738,0,,,,,
S13,1383,307678.9,9583738,0,,,,,
S13,1384,307698.9,9583738,0,,,,,
S13,1385,307718.9,9583738,0,,,,,
S13,1386,307738.9,9583738,0,,,,,
S13,1387,307758.9,9583738,0,,,,,
S13,1388,307778.9,9583738,0,,,,,
S13,1389,307798.9,9583738,0,,,,,
S13,1390,307818.9,9583738,0,,,,,
S13,1391,307838.9,9583738,0,,,,,
S13,1392,307858.9,9583738,0,,,,,
S13,1393,307878.9,9583738,0,,,,,
S13,1394,307898.9,9583738,0,,,,,
S13,1395,307918.9,9583738,0,,,,,
S13,1396,307938.9,9583738,0,,,,,
S13,1397,307958.9,9583738,0,,,,,
S13,1398,307978.9,9583738,0,,,,,
S13,1399,307998.9,9583738,0,,,,,
S13,1400,308018.9,9583738,0,,,,,
S13,1401,308038.9,9583738,0,,,,,
S13,1402,308058.9,9583738,0,,,,,
S13,1403,308078.9,9583738,0,,,,,
S13,1404,308098.9,9583738,0,,,,,
S13,1405,308118.9,9583738,0,,,,,
S13,1406,308138.9,9583738,0,,,,,
S13,1407,308158.9,9583738,0,,,,,
S13,1408,308178.9,9583738,0,,,,,
S13,1409,308198.9,9583738,0,,,,,
S13,1410,308218.9,9583738,0,,,,,
S13,1411,308238.9,9583738,0,,,,,
S13,1412,308258.9,9583738,0,,,,,
S13,1413,308278.9,9583738,0,,,,,
S13,1414,308298.9,9583738,0,,,,,
S13,1415,308318.9,9583738,0,,,,,
S13,1416,308338.9,9583738,0,,,,,
S13,1417,308358.9,9583738,0,,,,,
S13,1418,308378.9,9583738,0,,,,,
S13,1419,308398.9,9583738,0,,,,,
S13,1420,308418.9,9583738,0,,,,,
S13,1421,308438.9,9583738,0,,,,,
S13,1422,308458.9,9583738,0,,,,,
S13,1423,308478.9,9583738,0,,,,,
S13,1424,308498.9,9583738,0,,,,,
S13,1425,308518.9,9583738,0,,,,,
S13,1426,308538.9,9583738,0,,,,,
S13,1427,308558.9,9583738,0,,,,,
S13,1428,308578.9,9583738,0,,,,,
S13,1429,308598.9,9583738,0,,,,,
S13,1430,308618.9,9583738,0,,,,,
S13,1431,308638.9,9583738,0,,,,,
S13,1432,308658.9,9583738,0,,,,,
S13,1433,308678.9,9583738,0,,,,,
S13,1434,308698.9,9583738,0,,,,,
S13,1435,308718.9,9583738,0,,,,,
S13,1436,308738.9,9583738,0,,,,,
S13,1437,308758.9,9583738,0,,,,,
S13,1438,308778.9,9583738,0,,,,,
S13,1439,308798.9,9583738,0,,,,,
S13,1440,308818.9,9583738,0,,,,,
S13,1441,308838.9,9583738,0,,,,,
S13,1442,308858.9,9583738,0,,,,,
S13,1443,308878.9,9583738,0,,,,,
S13,1444,308898.9,9583738,0,,,,,
S13,1445,308918.9,9583738,0,,,,,
S13,1446,308938.9,9583738,0,,,,,
S13,1447,308958.9,9583738,0,,,,,
S13,1448,308978.9,9583738,0,,,,,
S13,1449,308998.9,9583738,0,,,,,
S13,1450,309018.9,9583738,0,,,,,
S13,1451,309038.9,9583738,0,,,,,
S13,1452,309058.9,9583738,0,,,,,
S13,1453,309078.9,9583738,0,,,,,
S13,1454,309098.9,9583738,0,,,,,
S13,1455,309118.9,9583738,0,,,,,
S13,1456,309138.9,9583738,0,,,,,
S13,1457,309158.9,9583738,0,,,,,
S13,1458,309178.9,9583738,0,,,,,
S13,1459,309198.9,9583738,0,,,,,
S13,1460,309218.9,9583738,0,,,,,
S13,1461,309238.9,9583738,0,,,,,
S13,1462,309258.9,9583738,0,,,,,
S13,1463,309278.9,9583738,0,,,,,
S13,1464,309298.9,9583738,0,,,,,
S13,1465,309318.9,9583738,0,,,,,
S13,1466,309338.9,9583738,0,,,,,
S13,1467,309358.9,9583738,0,,,,,
S13,1468,309378.9,9583738,0,,,,,
S13,1469,309398.9,9583738,0,,,,,
S13,1470,309418.9,9583738,0,,,,,
S13,1471,309438.9,9583738,0,,,,,
S13,1472,309458.9,9583738,0,,,,,
S13,1473,309478.9,9583738,0,,,,,
S13,1474,309498.9,9583738,0,,,,,
S13,1475,309518.9,9583738,0,,,,,
S13,1476,309538.9,9583738,0,,,,,
S13,1477,309558.9,9583738,0,,,,,
S13,1478,309578.9,9583738,0,,,,,
S13,1479,309598.9,9583738,0,,,,,
S13,1480,309618.9,9583738,0,,,,,
S14,1151,303038.9,9583888,0,Shoot,Fleet2,Yoda,2025-12-30,
S14,1152,303058.9,9583888,0,Shoot,Fleet2,Yoda,2025-12-30,
S14,1153,303078.9,9583888,0,Shoot,Fleet2,Yoda,2025-12-30,
S14,1154,303098.9,9583888,0,Shoot,Fleet2,Yoda,2025-12-30,
S14,1155,303118.9,9583888,0,Shoot,Fleet2,Yoda,2025-12-30,
S14,1156,303138.9,9583888,0,Shoot,Fleet2,Yoda,2025-12-30,
S14,1157,303158.9,9583888,0,Shoot,Fleet2,Yoda,2025-12-30,
S14,1158,303178.9,9583888,0,Shoot,Fleet2,Yoda,2025-12-30,
S14,1159,303198.9,9583888,0,Shoot,Fleet2,Yoda,2025-12-30,
S14,1160,303218.9,9583888,0,Shoot,Fleet2,Yoda,2025-12-30,
S14,1161,303238.9,9583888,0,,,,,
S14,1162,303258.9,9583888,0,,,,,
S14,1163,303278.9,9583888,0,,,,,
S14,1164,303298.9,9583888,0,,,,,
S14,1165,303318.9,9583888,0,,,,,
S14,1166,303338.9,9583888,0,,,,,
S14,1167,303358.9,9583888,0,,,,,
S14,1168,303378.9,9583888,0,,,,,
S14,1169,303398.9,9583888,0,,,,,
S14,1170,303418.9,9583888,0,,,,,
S14,1171,303438.9,9583888,0,,,,,
S14,1172,303458.9,9583888,0,,,,,
S14,1173,303478.9,9583888,0,,,,,
S14,1174,303498.9,9583888,0,,,,,
S14,1175,303518.9,9583888,0,,,,,
S14,1176,303538.9,9583888,0,,,,,
S14,1177,303558.9,9583888,0,,,,,
S14,1178,303578.9,9583888,0,,,,,
S14,1179,303598.9,9583888,0,,,,,
S14,1180,303618.9,9583888,0,,,,,
S14,1181,303638.9,9583888,0,,,,,
S14,1182,303658.9,9583888,0,,,,,
S14,1183,303678.9,9583888,0,,,,,
S14,1184,303698.9,9583888,0,,,,,
S14,1185,303718.9,9583888,0,,,,,
S14,1186,303738.9,9583888,0,,,,,
S14,1187,303758.9,9583888,0,,,,,
S14,1188,303778.9,9583888,0,,,,,
S14,1189,303798.9,9583888,0,,,,,
S14,1190,303818.9,9583888,0,,,,,
S14,1191,303838.9,9583888,0,,,,,
S14,1192,303858.9,9583888,0,,,,,
S14,1193,303878.9,9583888,0,,,,,
S14,1194,303898.9,9583888,0,,,,,
S14,1195,303918.9,9583888,0,,,,,
S14,1196,303938.9,9583888,0,,,,,
S14,1197,303958.9,9583888,0,,,,,
S14,1198,303978.9,9583888,0,,,,,
S14,1199,303998.9,9583888,0,,,,,
S14,1200,304018.9,9583888,0,,,,,
S14,1201,304038.9,9583888,0,,,,,
S14,1202,304058.9,9583888,0,,,,,
S14,1203,304078.9,9583888,0,,,,,
S14,1204,304098.9,9583888,0,,,,,
S14,1205,304118.9,9583888,0,,,,,
S14,1206,304138.9,9583888,0,,,,,
S14,1207,304158.9,9583888,0,,,,,
S14,1208,304178.9,9583888,0,,,,,
S14,1209,304198.9,9583888,0,,,,,
S14,1210,304218.9,9583888,0,,,,,
S14,1211,304238.9,9583888,0,,,,,
S14,1212,304258.9,9583888,0,,,,,
S14,1213,304278.9,9583888,0,,,,,
S14,1214,304298.9,9583888,0,,,,,
S14,1215,304318.9,9583888,0,,,,,
S14,1216,304338.9,9583888,0,,,,,
S14,1217,304358.9,9583888,0,,,,,
S14,1218,304378.9,9583888,0,,,,,
S14,1219,304398.9,9583897.8,0,,,,,
S14,1220,304419.3,9583908,0,,,,,
S14,1221,304438.9,9583917.8,0,,,,,
S14,1222,304458.5,9583928,0,,,,,
S14,1223,304478.9,9583938.7,0,,,,,
S14,1224,304498,9583952.5,0,,,,,
S14,1225,304518.9,9583967.6,0,,,,,
S14,1226,304538.9,9583978.3,0,,,,,
S14,1227,304558.9,9583987.6,0,,,,,
S14,1228,304578.9,9583998.8,0,,,,,
S14,1229,304598.4,9584008.7,0,,,,,
S14,1230,304618.9,9583997.8,0,,,,,
S14,1231,304639.4,9583987.8,0,,,,,
S14,1232,304658.4,9583977.9,0,,,,,
S14,1233,304678.9,9583967.5,0,,,,,
S14,1234,304698.4,9583958.6,0,,,,,
S14,1235,304719.4,9583948.1,0,,,,,
S14,1236,304738.4,9583947.6,0,,,,,
S14,1237,304757.9,9583946.5,0,,,,,
S14,1238,304783.3,9583888,0,,,,,
S14,1239,304798.9,9583888,0,,,,,
S14,1240,304818.9,9583888,0,,,,,
S14,1241,304838.9,9583888,0,,,,,
S14,1242,304858.9,9583888,0,,,,,
S14,1243,304878.9,9583888,0,,,,,
S14,1244,304898.9,9583888,0,,,,,
S14,1245,304918.9,9583888,0,,,,,
S14,1246,304938.9,9583888,0,,,,,
S14,1247,304958.9,9583888,0,,,,,
S14,1248,304978.9,9583888,0,,,,,
S14,1249,304998.9,9583888,0,,,,,
S14,1250,305018.9,9583888,0,,,,,
S14,1251,305038.9,9583888,0,,,,,
S14,1252,305058.9,9583888,0,,,,,
S14,1253,305078.9,9583888,0,,,,,
S14,1254,305098.9,9583888,0,,,,,
S14,1255,305118.9,9583888,0,,,,,
S14,1256,305138.9,9583888,0,,,,,
S14,1257,305158.9,9583888,0,,,,,
S14,1258,305178.9,9583888,0,,,,,
S14,1259,305198.9,9583888,0,,,,,
S14,1260,305218.9,9583888,0,,,,,
S14,1261,305238.9,9583888,0,,,,,
S14,1262,305258.9,9583888,0,,,,,
S14,1263,305278.9,9583888,0,,,,,
S14,1264,305298.9,9583888,0,,,,,
S14,1265,305318.9,9583888,0,,,,,
S14,1266,305338.9,9583888,0,,,,,
S14,1267,305358.9,9583888,0,,,,,
S14,1268,305378.9,9583888,0,,,,,
S14,1269,305398.9,9583888,0,,,,,
S14,1270,305418.9,9583888,0,,,,,
S14,1271,305438.9,9583888,0,,,,,
S14,1272,305458.9,9583888,0,,,,,
S14,1273,305478.9,9583888,0,,,,,
S14,1274,305498.9,9583888,0,,,,,
S14,1275,305518.9,9583888,0,,,,,
S14,1276,305538.9,9583888,0,,,,,
S14,1277,305558.9,9583888,0,,,,,
S14,1278,305578.9,9583888,0,,,,,
S14,1279,305598.9,9583888,0,,,,,
S14,1280,305618.9,9583888,0,,,,,
S14,1281,305638.9,9583888,0,,,,,
S14,1282,305658.9,9583888,0,,,,,
S14,1283,305678.9,9583888,0,,,,,
S14,1284,305698.9,9583888,0,,,,,
S14,1285,305718.9,9583888,0,,,,,
S14,1286,305738.9,9583888,0,,,,,
S14,1287,305758.9,9583888,0,,,,,
S14,1288,305778.9,9583888,0,,,,,
S14,1289,305798.9,9583888,0,,,,,
S14,1290,305818.9,9583888,0,,,,,
S14,1291,305838.9,9583888,0,,,,,
S14,1292,305858.9,9583888,0,,,,,
S14,1293,305878.9,9583888,0,,,,,
S14,1294,305898.9,9583888,0,,,,,
S14,1295,305918.9,9583888,0,,,,,
S14,1296,305938.9,9583888,0,,,,,
S14,1297,305958.9,9583888,0,,,,,
S14,1298,305978.9,9583888,0,,,,,
S14,1299,305998.9,9583888,0,,,,,
S14,1300,306018.9,9583888,0,,,,,
S14,1301,306038.9,9583888,0,,,,,
S14,1302,306058.9,9583888,0,,,,,
S14,1303,306078.9,9583888,0,,,,,
S14,1304,306098.9,9583888,0,,,,,
S14,1305,306118.9,9583888,0,,,,,
S14,1306,306138.9,9583888,0,,,,,
S14,1307,306158.9,9583888,0,,,,,
S14,1308,306178.9,9583888,0,,,,,
S14,1309,306198.9,9583888,0,,,,,
S14,1310,306218.9,9583888,0,,,,,
S14,1311,306238.9,9583888,0,,,,,
S14,1312,306258.9,9583888,0,,,,,
S14,1313,306278.9,9583888,0,,,,,
S14,1314,306298.9,9583888,0,,,,,
S14,1315,306318.9,9583888,0,,,,,
S14,1316,306338.9,9583888,0,,,,,
S14,1317,306358.9,9583888,0,,,,,
S14,1318,306378.9,9583888,0,,,,,
S14,1319,306398.9,9583888,0,,,,,
S14,1320,306418.9,9583888,0,,,,,
S14,1321,306438.9,9583888,0,,,,,
S14,1322,306458.9,9583888,0,,,,,
S14,1323,306478.9,9583888,0,,,,,
S14,1324,306498.9,9583888,0,,,,,
S14,1325,306518.9,9583888,0,,,,,
S14,1326,306538.9,9583888,0,,,,,
S14,1327,306558.9,9583888,0,,,,,
S14,1328,306578.9,9583888,0,,,,,
S14,1329,306598.9,9583888,0,,,,,
S14,1330,306618.9,9583888,0,,,,,
S14,1331,306638.9,9583888,0,,,,,
S14,1332,306658.9,9583888,0,,,,,
S14,1333,306678.9,9583888,0,,,,,
S14,1334,306698.9,9583888,0,,,,,
S14,1335,306718.9,9583888,0,,,,,
S14,1336,306738.9,9583888,0,,,,,
S14,1337,306758.9,9583888,0,,,,,
S14,1338,306778.9,9583888,0,,,,,
S14,1339,306798.9,9583888,0,,,,,
S14,1340,306818.9,9583888,0,,,,,
S14,1341,306838.9,9583888,0,,,,,
S14,1342,306858.9,9583888,0,,,,,
S14,1343,306878.9,9583888,0,,,,,
S14,1344,306898.9,9583888,0,,,,,
S14,1345,306918.9,9583888,0,,,,,
S14,1346,306938.9,9583888,0,,,,,
S14,1347,306958.9,9583888,0,,,,,
S14,1348,306978.9,9583888,0,,,,,
S14,1349,306998.9,9583888,0,,,,,
S14,1350,307018.9,9583888,0,,,,,
S14,1351,307038.9,9583888,0,,,,,
S14,1352,307058.9,9583888,0,,,,,
S14,1353,307078.9,9583888,0,,,,,
S14,1354,307098.9,9583888,0,,,,,
S14,1355,307118.9,9583888,0,,,,,
S14,1356,307138.9,9583888,0,,,,,
S14,1357,307158.9,9583888,0,,,,,
S14,1358,307178.9,9583888,0,,,,,
S14,1359,307198.9,9583888,0,,,,,
S14,1360,307218.9,9583888,0,,,,,
S14,1361,307238.9,9583888,0,,,,,
S14,1362,307258.9,9583888,0,,,,,
S14,1363,307278.9,9583888,0,,,,,
S14,1364,307298.9,9583888,0,,,,,
S14,1365,307318.9,9583888,0,,,,,
S14,1366,307338.9,9583888,0,,,,,
S14,1367,307358.9,9583888,0,,,,,
S14,1368,307378.9,9583888,0,,,,,
S14,1369,307398.9,9583888,0,,,,,
S14,1370,307418.9,9583888,0,,,,,
S14,1371,307438.9,9583888,0,,,,,
S14,1372,307458.9,9583888,0,,,,,
S14,1373,307478.9,9583888,0,,,,,
S14,1374,307498.9,9583888,0,,,,,
S14,1375,307518.9,9583888,0,,,,,
S14,1376,307538.9,9583888,0,,,,,
S14,1377,307558.9,9583888,0,,,,,
S14,1378,307578.9,9583888,0,,,,,
S14,1379,307598.9,9583888,0,,,,,
S14,1380,307618.9,9583888,0,,,,,
S14,1381,307638.9,9583888,0,,,,,
S14,1382,307658.9,9583888,0,,,,,
S14,1383,307678.9,9583888,0,,,,,
S14,1384,307698.9,9583888,0,,,,,
S14,1385,307718.9,9583888,0,,,,,
S14,1386,307738.9,9583888,0,,,,,
S14,1387,307758.9,9583888,0,,,,,
S14,1388,307778.9,9583888,0,,,,,
S14,1389,307798.9,9583888,0,,,,,
S14,1390,307818.9,9583888,0,,,,,
S14,1391,307838.9,9583888,0,,,,,
S14,1392,307858.9,9583888,0,,,,,
S14,1393,307878.9,9583888,0,,,,,
S14,1394,307898.9,9583888,0,,,,,
S14,1395,307918.9,9583888,0,,,,,
S14,1396,307938.9,9583888,0,,,,,
S14,1397,307958.9,9583888,0,,,,,
S14,1398,307978.9,9583888,0,,,,,
S14,1399,307998.9,9583888,0,,,,,
S14,1400,308018.9,9583888,0,,,,,
S14,1401,308038.9,9583888,0,,,,,
S14,1402,308058.9,9583888,0,,,,,
S14,1403,308078.9,9583888,0,,,,,
S14,1404,308098.9,9583888,0,,,,,
S14,1405,308118.9,9583888,0,,,,,
S14,1406,308138.9,9583888,0,,,,,
S14,1407,308158.9,9583888,0,,,,,
S14,1408,308178.9,9583888,0,,,,,
S14,1409,308198.9,9583888,0,,,,,
S14,1410,308218.9,9583888,0,,,,,
S14,1411,308238.9,9583888,0,,,,,
S14,1412,308258.9,9583888,0,,,,,
S14,1413,308278.9,9583888,0,,,,,
S14,1414,308298.9,9583888,0,,,,,
S14,1415,308318.9,9583888,0,,,,,
S14,1416,308338.9,9583888,0,,,,,
S14,1417,308358.9,9583888,0,,,,,
S14,1418,308378.9,9583888,0,,,,,
S14,1419,308398.9,9583888,0,,,,,
S14,1420,308418.9,9583888,0,,,,,
S14,1421,308438.9,9583888,0,,,,,
S14,1422,308458.9,9583888,0,,,,,
S14,1423,308478.9,9583888,0,,,,,
S14,1424,308498.9,9583888,0,,,,,
S14,1425,308518.9,9583888,0,,,,,
S14,1426,308538.9,9583888,0,,,,,
S14,1427,308558.9,9583888,0,,,,,
S14,1428,308578.9,9583888,0,,,,,
S14,1429,308598.9,9583888,0,,,,,
S14,1430,308618.9,9583888,0,,,,,
S14,1431,308638.9,9583888,0,,,,,
S14,1432,308658.9,9583888,0,,,,,
S14,1433,308678.9,9583888,0,,,,,
S14,1434,308698.9,9583888,0,,,,,
S14,1435,308718.9,9583888,0,,,,,
S14,1436,308738.9,9583888,0,,,,,
S14,1437,308758.9,9583888,0,,,,,
S14,1438,308778.9,9583888,0,,,,,
S14,1439,308798.9,9583888,0,,,,,
S14,1440,308818.9,9583888,0,,,,,
S14,1441,308838.9,9583888,0,,,,,
S14,1442,308858.9,9583888,0,,,,,
S14,1443,308878.9,9583888,0,,,,,
S14,1444,308898.9,9583888,0,,,,,
S14,1445,308918.9,9583888,0,,,,,
S14,1446,308938.9,9583888,0,,,,,
S14,1447,308958.9,9583888,0,,,,,
S14,1448,308978.9,9583888,0,,,,,
S14,1449,308998.9,9583888,0,,,,,
S14,1450,309018.9,9583888,0,,,,,
S14,1451,309038.9,9583888,0,,,,,
S14,1452,309058.9,9583888,0,,,,,
S14,1453,309078.9,9583888,0,,,,,
S14,1454,309098.9,9583888,0,,,,,
S14,1455,309118.9,9583888,0,,,,,
S14,1456,309138.9,9583888,0,,,,,
S14,1457,309158.9,9583888,0,,,,,
S14,1458,309178.9,9583888,0,,,,,
S14,1459,309198.9,9583888,0,,,,,
S14,1460,309218.9,9583888,0,,,,,
S14,1461,309238.9,9583888,0,,,,,
S14,1462,309258.9,9583888,0,,,,,
S14,1463,309278.9,9583888,0,,,,,
S14,1464,309298.9,9583888,0,,,,,
S14,1465,309318.9,9583888,0,,,,,
S14,1466,309338.9,9583888,0,,,,,
S14,1467,309358.9,9583888,0,,,,,
S14,1468,309377.8,9583928.3,0,,,,,
S14,1469,309398.9,9583958.1,0,,,,,
S14,1470,309418.7,9583958.1,0,,,,,
S14,1471,309438.4,9583958.6,0,,,,,
S14,1472,309458.9,9583958.8,0,,,,,
S14,1473,309478.9,9583958.9,0,,,,,
S14,1474,309499.3,9583958.1,0,,,,,
S14,1475,309518.9,9583959.3,0,,,,,
S14,1476,309538.9,9583959.3,0,,,,,
S14,1477,309558.5,9583958.9,0,,,,,
S14,1478,309578.9,9583961.7,0,,,,,
S14,1479,309598.9,9583961.3,0,,,,,
S14,1480,309618.9,9583962.2,0,,,,,
S14,1481,309639.3,9583962.6,0,,,,,
S14,1482,309659.3,9583962.6,0,,,,,
S14,1483,309678.9,9583962.2,0,,,,,
S14,1484,309699.7,9583963.8,0,,,,,
S14,1485,309718.9,9583888,0,,,,,
S14,1486,309738.9,9583888,0,,,,,
S14,1487,309758.9,9583888,0,,,,,
S14,1488,309778.9,9583888,0,,,,,
S14,1489,309798.9,9583888,0,,,,,
S14,1490,309818.9,9583888,0,,,,,
S14,1491,309838.9,9583888,0,,,,,
S14,1492,309858.9,9583888,0,,,,,
S14,1493,309878.9,9583888,0,,,,,
S14,1494,309898.9,9583888,0,,,,,
S14,1495,309918.9,9583888,0,,,,,
S15,1151,303038.9,9584038,0,,,,,
S15,1152,303058.9,9584038,0,,,,,
S15,1153,303078.9,9584038,0,,,,,
S15,1154,303098.9,9584038,0,,,,,
S15,1155,303118.9,9584038,0,,,,,
S15,1156,303138.9,9584038,0,,,,,
S15,1157,303158.9,9584038,0,,,,,
S15,1158,303178.9,9584038,0,,,,,
S15,1159,303198.9,9584038,0,,,,,
S15,1160,303218.9,9584038,0,,,,,
S15,1161,303238.9,9584038,0,,,,,
S15,1162,303258.9,9584038,0,,,,,
S15,1163,303278.9,9584038,0,,,,,
S15,1164,303298.9,9584038,0,,,,,
S15,1165,303318.9,9584038,0,,,,,
S15,1166,303338.9,9584038,0,,,,,
S15,1167,303358.9,9584038,0,,,,,
S15,1168,303378.9,9584038,0,,,,,
S15,1169,303398.9,9584038,0,,,,,
S15,1170,303418.9,9584038,0,,,,,
S15,1171,303438.9,9584038,0,,,,,
S15,1172,303458.9,9584038,0,,,,,
S15,1173,303478.9,9584038,0,,,,,
S15,1174,303498.9,9584038,0,,,,,
S15,1175,303518.9,9584038,0,,,,,
S15,1176,303538.9,9584038,0,,,,,
S15,1177,303558.9,9584038,0,,,,,
S15,1178,303578.9,9584038,0,,,,,
S15,1179,303598.9,9584038,0,,,,,
S15,1180,303618.9,9584038,0,,,,,
S15,1181,303638.9,9584038,0,,,,,
S15,1182,303658.9,9584038,0,,,,,
S15,1183,303678.9,9584038,0,,,,,
S15,1184,303698.9,9584038,0,,,,,
S15,1185,303718.9,9584038,0,,,,,
S15,1186,303738.9,9584038,0,,,,,
S15,1187,303758.9,9584038,0,,,,,
S15,1188,303778.9,9584038,0,,,,,
S15,1189,303798.9,9584038,0,,,,,
S15,1190,303818.9,9584038,0,,,,,
S15,1191,303838.9,9584038,0,,,,,
S15,1192,303858.9,9584038,0,,,,,
S15,1193,303878.9,9584038,0,,,,,
S15,1194,303898.9,9584038,0,,,,,
S15,1195,303918.9,9584038,0,,,,,
S15,1196,303938.9,9584038,0,,,,,
S15,1197,303958.9,9584038,0,,,,,
S15,1198,303978.9,9584038,0,,,,,
S15,1199,303998.9,9584038,0,,,,,
S15,1200,304018.9,9584038,0,,,,,
S15,1201,304038.9,9584038,0,,,,,
S15,1202,304058.9,9584038,0,,,,,
S15,1203,304078.9,9584038,0,,,,,
S15,1204,304098.9,9584038,0,,,,,
S15,1205,304118.9,9584038,0,,,,,
S15,1206,304138.9,9584038,0,,,,,
S15,1207,304158.9,9584038,0,,,,,
S15,1208,304178.9,9584038,0,,,,,
S15,1209,304198.9,9584038,0,,,,,
S15,1210,304218.9,9584038,0,,,,,
S15,1211,304238.9,9584038,0,,,,,
S15,1212,304258.9,9584038,0,,,,,
S15,1213,304278.9,9584038,0,,,,,
S15,1214,304298.9,9584038,0,,,,,
S15,1215,304318.9,9584038,0,,,,,
S15,1216,304338.9,9584038,0,,,,,
S15,1217,304358.9,9584038,0,,,,,
S15,1218,304378.9,9584038,0,,,,,
S15,1219,304398.9,9584038,0,,,,,
S15,1220,304418.9,9584038,0,,,,,
S15,1221,304438.9,9584038,0,,,,,
S15,1222,304458.9,9584038,0,,,,,
S15,1223,304478.9,9584038,0,,,,,
S15,1224,304498.9,9584038,0,,,,,
S15,1225,304518.9,9584038,0,,,,,
S15,1226,304538.9,9584038,0,,,,,
