Line,No,East,North,Elevation,Progress,Crew,Remark,Date,Type
R31,5325,303028.9,9584883,0,Topo,TopoRTK,,11/21/2024,RL
R31,5326,303028.9,9584893,0,Topo,TopoRTK,,11/21/2024,RL
R31,5327,303028.9,9584903,0,Topo,TopoRTK,,11/21/2024,RL
R31,5328,303028.9,9584913,0,Topo,TopoRTK,,11/21/2024,RL
R31,5329,303028.9,9584923,0,Topo,TopoRTK,,11/21/2024,RL
R31,5330,303028.9,9584933,0,Topo,TopoRTK,,11/21/2024,RL
R31,5331,303028.9,9584943,0,Topo,TopoRTK,,11/21/2024,RL
R31,5332,303028.9,9584953,0,Topo,TopoRTK,,11/21/2024,RL
R31,5333,303028.9,9584963,0,Topo,TopoRTK,,11/21/2024,RL
R31,5334,303028.9,9584973,0,Topo,TopoRTK,,11/21/2024,RL
R31,5335,303028.9,9584983,0,Topo,TopoRTK,,11/21/2024,RL
R31,5336,303028.9,9584993,0,Topo,TopoRTK,,11/21/2024,RL
R31,5337,303028.9,9585003,0,Topo,TopoRTK,,11/21/2024,RL
R31,5338,303028.9,9585013,0,Topo,TopoRTK,,11/21/2024,RL
R31,5339,303028.9,9585023,0,Topo,TopoRTK,,11/21/2024,RL
R31,5340,303028.9,9585033,0,Topo,TopoRTK,,11/21/2024,RL
R31,5341,303028.9,9585043,0,Topo,TopoRTK,,11/21/2024,RL
R31,5342,303028.9,9585053,0,Topo,TopoRTK,,11/21/2024,RL
R31,5343,303028.9,9585063,0,Topo,TopoRTK,,11/21/2024,RL
R31,5344,303028.9,9585073,0,Topo,TopoRTK,,11/21/2024,RL
R31,5345,303028.9,9585083,0,Topo,TopoRTK,,11/21/2024,RL
R31,5346,303028.9,9585093,0,Topo,TopoRTK,,11/21/2024,RL
R31,5347,303028.9,9585103,0,Topo,TopoRTK,,11/21/2024,RL
R31,5348,303028.9,9585113,0,Topo,TopoRTK,,11/21/2024,RL
R31,5349,303028.9,9585123,0,Topo,TopoRTK,,11/21/2024,RL
R31,5350,303028.9,9585133,0,Topo,TopoRTK,,11/21/2024,RL
R31,5351,303028.9,9585143,0,Topo,TopoRTK,,11/21/2024,RL
R31,5352,303028.9,9585153,0,Topo,TopoRTK,,11/21/2024,RL
R31,5353,303028.9,9585163,0,Topo,TopoRTK,,11/21/2024,RL
R31,5354,303028.9,9585173,0,Topo,TopoRTK,,11/21/2024,RL
R31,5355,303028.9,9585183,0,Topo,TopoRTK,,11/21/2024,RL
R31,5356,303028.9,9585193,0,Topo,TopoRTK,,11/21/2024,RL
R32,5076,303128.9,9582393,0,Topo,Topo2,,11/20/2024,RL
R32,5077,303128.9,9582403,0,Topo,Topo2,,11/20/2024,RL
R32,5078,303128.9,9582413,0,Topo,Topo2,,11/20/2024,RL
R32,5079,303128.9,9582423,0,Topo,Topo2,,11/20/2024,RL
R32,5080,303128.9,9582433,0,Topo,Topo2,,11/20/2024,RL
R32,5081,303128.9,9582443,0,Topo,Topo2,,11/20/2024,RL
R32,5082,303128.9,9582453,0,Topo,Topo2,,11/20/2024,RL
R32,5083,303128.9,9582463,0,Topo,Topo2,,11/20/2024,RL
R32,5084,303128.9,9582473,0,Topo,Topo2,,11/20/2024,RL
R32,5085,303128.9,9582483,0,Topo,Topo2,,11/20/2024,RL
R32,5086,303128.9,9582493,0,Topo,Topo2,,11/20/2024,RL
R32,5087,303128.9,9582503,0,Topo,Topo2,,11/20/2024,RL
R32,5088,303128.9,9582513,0,Topo,Topo2,,11/20/2024,RL
R32,5089,303128.9,9582523,0,Topo,Topo2,,11/20/2024,RL
R32,5090,303128.9,9582533,0,Topo,Topo2,,11/20/2024,RL
R32,5091,303128.9,9582543,0,Topo,Topo2,,11/20/2024,RL
R32,5092,303128.9,9582553,0,Topo,Topo2,,11/20/2024,RL
R32,5093,303128.9,9582563,0,Topo,Topo2,,11/20/2024,RL
R32,5094,303128.9,9582573,0,Topo,Topo2,,11/20/2024,RL
R32,5095,303128.9,9582583,0,Topo,Topo2,,11/20/2024,RL
R32,5096,303128.9,9582593,0,Topo,Topo2,,11/20/2024,RL
R32,5097,303128.9,9582603,0,Topo,Topo2,,11/20/2024,RL
