Line,No,East,North,Elevation,Progress,Crew,Remark,Date,Type
S13,1242,305083.9,9583963,0,,,,,
S13,1243,305103.9,9583963,0,,,,,
S13,1244,305123.9,9583963,0,,,,,
S13,1245,305143.9,9583963,0,,,,,
S13,1246,305163.9,9583963,0,,,,,
S13,1247,305183.9,9583963,0,,,,,
S13,1248,305203.9,9583963,0,,,,,
S13,1249,305223.9,9583963,0,,,,,
S13,1250,305243.9,9583963,0,,,,,
S13,1251,305263.9,9583963,0,,,,,
S13,1252,305283.9,9583963,0,,,,,
S13,1253,305303.9,9583963,0,,,,,
S13,1254,305323.9,9583963,0,,,,,
S13,1255,305343.9,9583963,0,,,,,
S13,1256,305363.9,9583963,0,,,,,
S13,1257,305383.9,9583963,0,,,,,
S13,1258,305403.9,9583963,0,,,,,
S13,1259,305423.9,9583963,0,,,,,
S13,1260,305443.9,9583963,0,,,,,
S13,1261,305463.9,9583963,0,,,,,
S13,1262,305483.9,9583963,0,,,,,
S13,1263,305503.9,9583963,0,,,,,
S13,1264,305523.9,9583963,0,,,,,
S13,1265,305543.9,9583963,0,,,,,
S13,1266,305563.9,9583963,0,,,,,
S13,1267,305583.9,9583963,0,,,,,
S13,1268,305603.9,9583963,0,,,,,
S13,1269,305623.9,9583963,0,,,,,
S13,1270,305643.9,9583963,0,,,,,
S13,1271,305663.9,9583963,0,,,,,
S13,1272,305683.9,9583963,0,,,,,
S13,1273,305703.9,9583963,0,,,,,
S13,1274,305723.9,9583963,0,,,,,
S13,1275,305743.9,9583963,0,,,,,
S13,1276,305763.9,9583963,0,,,,,
S13,1277,305783.9,9583963,0,,,,,
S13,1278,305803.9,9583963,0,,,,,
S13,1279,305823.9,9583963,0,,,,,
S13,1280,305843.9,9583963,0,,,,,
S13,1281,305863.9,9583963,0,,,,,
S13,1282,305883.9,9583963,0,,,,,
S13,1283,305903.9,9583963,0,,,,,
S13,1284,305923.9,9583963,0,,,,,
S13,1285,305943.9,9583963,0,,,,,
S13,1286,305963.9,9583963,0,,,,,
S13,1287,305983.9,9583963,0,,,,,
S13,1288,306003.9,9583963,0,,,,,
S13,1289,306023.9,9583963,0,,,,,
S13,1290,306043.9,9583963,0,,,,,
S13,1291,306063.9,9583963,0,,,,,
S13,1292,306083.9,9583963,0,,,,,
S13,1293,306103.9,9583963,0,,,,,
S13,1294,306123.9,9583963,0,,,,,
S13,1295,306143.9,9583963,0,,,,,
S13,1296,306163.9,9583963,0,,,,,
S13,1297,306183.9,9583963,0,,,,,
S13,1298,306203.9,9583963,0,,,,,
S13,1299,306223.9,9583963,0,,,,,
S13,1300,306243.9,9583963,0,,,,,
S13,1301,306263.9,9583963,0,,,,,
S13,1302,306283.9,9583963,0,,,,,
S13,1303,306303.9,9583963,0,,,,,
S13,1304,306323.9,9583963,0,,,,,
S13,1305,306343.9,9583963,0,,,,,
S13,1306,306363.9,9583963,0,,,,,
S13,1307,306383.9,9583963,0,,,,,
S13,1308,306403.9,9583963,0,,,,,
S13,1309,306423.9,9583963,0,,,,,
S13,1310,306443.9,9583963,0,,,,,
S13,1311,306463.9,9583963,0,,,,,
S13,1312,306483.9,9583963,0,,,,,
S13,1313,306503.9,9583963,0,,,,,
S13,1314,306523.9,9583963,0,,,,,
S13,1315,306543.9,9583963,0,,,,,
S13,1316,306563.9,9583963,0,,,,,
S13,1317,306583.9,9583963,0,,,,,
S13,1318,306603.9,9583963,0,,,,,
S13,1319,306623.9,9583963,0,,,,,
S13,1320,306643.9,9583963,0,,,,,
S13,1321,306663.9,9583963,0,,,,,
S13,1322,306683.9,9583963,0,,,,,
S13,1323,306703.9,9583963,0,,,,,
S13,1324,306723.9,9583963,0,,,,,
S13,1325,306743.9,9583963,0,,,,,
S13,1326,306763.9,9583963,0,,,,,
S13,1327,306783.9,9583963,0,,,,,
S13,1328,306803.9,9583963,0,,,,,
S13,1329,306823.9,9583963,0,,,,,
S13,1330,306843.9,9583963,0,,,,,
S13,1331,306863.9,9583963,0,,,,,
S13,1332,306883.9,9583963,0,,,,,
S13,1333,306903.9,9583963,0,,,,,
S13,1334,306923.9,9583963,0,,,,,
S13,1335,306943.9,9583963,0,,,,,
S13,1336,306963.9,9583963,0,,,,,
S13,1337,306983.9,9583963,0,,,,,
S13,1338,307003.9,9583963,0,,,,,
S13,1339,307023.9,9583963,0,,,,,
S13,1340,307043.9,9583963,0,,,,,
S13,1341,307063.9,9583963,0,,,,,
S13,1342,307083.9,9583963,0,,,,,
S13,1343,307103.9,9583963,0,,,,,
S13,1344,307123.9,9583963,0,,,,,
S13,1345,307143.9,9583963,0,,,,,
S13,1346,307163.9,9583963,0,,,,,
S13,1347,307183.9,9583963,0,,,,,
S13,1348,307203.9,9583963,0,,,,,
S13,1349,307223.9,9583963,0,,,,,
S13,1350,307243.9,9583963,0,,,,,
S13,1351,307263.9,9583963,0,,,,,
S13,1352,307283.9,9583963,0,,,,,
S13,1353,307303.9,9583963,0,,,,,
S13,1354,307323.9,9583963,0,,,,,
S13,1355,307343.9,9583963,0,,,,,
S13,1356,307363.9,9583963,0,,,,,
S13,1357,307383.9,9583963,0,,,,,
S13,1358,307403.9,9583963,0,,,,,
S13,1359,307423.9,9583963,0,,,,,
S13,1360,307443.9,9583963,0,,,,,
S13,1361,307463.9,9583963,0,,,,,
S13,1362,307483.9,9583963,0,,,,,
S13,1363,307503.9,9583963,0,,,,,
S13,1364,307523.9,9583963,0,,,,,
S13,1365,307543.9,9583963,0,,,,,
S13,1366,307563.9,9583963,0,,,,,
S13,1367,307583.9,9583963,0,,,,,
S13,1368,307603.9,9583963,0,,,,,
S13,1369,307623.9,9583963,0,,,,,
S13,1370,307643.9,9583963,0,,,,,
S13,1371,307663.9,9583963,0,,,,,
S13,1372,307683.9,9583963,0,,,,,
S13,1373,307703.9,9583963,0,,,,,
S13,1374,307723.9,9583963,0,,,,,
S13,1375,307743.9,9583963,0,,,,,
S13,1376,307763.9,9583963,0,,,,,
S13,1377,307783.9,9583963,0,,,,,
S13,1378,307803.9,9583963,0,,,,,
S13,1379,307823.9,9583963,0,,,,,
S13,1380,307843.9,9583963,0,,,,,
S13,1381,307863.9,9583963,0,,,,,
S13,1382,307883.9,9583963,0,,,,,
S13,1383,307903.9,9583963,0,,,,,
S13,1384,307923.9,9583963,0,,,,,
S13,1385,307943.9,9583963,0,,,,,
S13,1386,307963.9,9583963,0,,,,,
S13,1387,307983.9,9583963,0,,,,,
S13,1388,308003.9,9583963,0,,,,,
S13,1389,308023.9,9583963,0,,,,,
S13,1390,308043.9,9583963,0,,,,,
S13,1391,308063.9,9583963,0,,,,,
S13,1392,308083.9,9583963,0,,,,,
S13,1393,308103.9,9583963,0,,,,,
S13,1394,308123.9,9583963,0,,,,,
S13,1395,308143.9,9583963,0,,,,,
S13,1396,308163.9,9583963,0,,,,,
S13,1397,308183.9,9583963,0,,,,,
S13,1398,308203.9,9583963,0,,,,,
S13,1399,308223.9,9583963,0,,,,,
S13,1400,308243.9,9583963,0,,,,,
S13,1401,308263.9,9583963,0,,,,,
S13,1402,308283.9,9583963,0,,,,,
S13,1403,308303.9,9583963,0,,,,,
S13,1404,308323.9,9583963,0,,,,,
S13,1405,308343.9,9583963,0,,,,,
S13,1406,308363.9,9583963,0,,,,,
S13,1407,308383.9,9583963,0,,,,,
S13,1408,308403.9,9583963,0,,,,,
S13,1409,308423.9,9583963,0,,,,,
S13,1410,308443.9,9583963,0,,,,,
S13,1411,308463.9,9583963,0,,,,,
S13,1412,308483.9,9583963,0,,,,,
S13,1413,308503.9,9583963,0,,,,,
S13,1414,308523.9,9583963,0,,,,,
S13,1415,308543.9,9583963,0,,,,,
S13,1416,308563.9,9583963,0,,,,,
S13,1417,308583.9,9583963,0,,,,,
S13,1418,308603.9,9583963,0,,,,,
S13,1419,308623.9,9583963,0,,,,,
S13,1420,308643.9,9583963,0,,,,,
S13,1421,308663.9,9583963,0,,,,,
S13,1422,308683.9,9583963,0,,,,,
S13,1423,308703.9,9583963,0,,,,,
S13,1424,308723.9,9583963,0,,,,,
S13,1425,308743.9,9583963,0,,,,,
S13,1426,308763.9,9583963,0,,,,,
S13,1427,308783.9,9583963,0,,,,,
S13,1428,308803.9,9583963,0,,,,,
S13,1429,308823.9,9583963,0,,,,,
S13,1430,308843.9,9583963,0,,,,,
S13,1431,308863.9,9583963,0,,,,,
S13,1432,308883.9,9583963,0,,,,,
S13,1433,308903.9,9583963,0,,,,,
S13,1434,308923.9,9583963,0,,,,,
S13,1435,308943.9,9583963,0,,,,,
S13,1436,308963.9,9583963,0,,,,,
S13,1437,308983.9,9583963,0,,,,,
S13,1438,309003.9,9583963,0,,,,,
S13,1439,309023.9,9583963,0,,,,,
S13,1440,309043.9,9583963,0,,,,,
S13,1441,309063.9,9583963,0,,,,,
S13,1442,309083.9,9583963,0,,,,,
S13,1443,309103.9,9583963,0,,,,,
S13,1444,309123.9,9583963,0,,,,,
S13,1445,309143.9,9583963,0,,,,,
S13,1446,309163.9,9583963,0,,,,,
S13,1447,309183.9,9583963,0,,,,,
S13,1448,309203.9,9583963,0,,,,,
S13,1449,309223.9,9583963,0,,,,,
S13,1450,309243.9,9583963,0,,,,,
S13,1451,309263.9,9583963,0,,,,,
S13,1452,309283.9,9583963,0,,,,,
S13,1453,309303.9,9583963,0,,,,,
S13,1454,309323.9,9583963,0,,,,,
S13,1455,309343.9,9583963,0,,,,,
S13,1456,309363.9,9583963,0,,,,,
S13,1457,309383.9,9583963,0,,,,,
S13,1458,309403.9,9583963,0,,,,,
S13,1459,309423.9,9583963,0,,,,,
S13,1460,309443.9,9583963,0,,,,,
S13,1461,309463.9,9583963,0,,,,,
S13,1462,309483.9,9583963,0,,,,,
S13,1463,309503.9,9583963,0,,,,,
S13,1464,309523.9,9583963,0,,,,,
S13,1465,309543.9,9583963,0,,,,,
S13,1466,309563.9,9583963,0,,,,,
S13,1467,309583.9,9583963,0,,,,,
S13,1468,309603.9,9583963,0,,,,,
S13,1469,309623.9,9583963,0,,,,,
S13,1470,309643.9,9583963,0,,,,,
S13,1471,309663.9,9583963,0,,,,,
S13,1472,309683.9,9583963,0,,,,,
S13,1473,309703.9,9583963,0,,,,,
S13,1474,309723.9,9583963,0,,,,,
S13,1475,309743.9,9583963,0,,,,,
S13,1476,309763.9,9583963,0,,,,,
S13,1477,309783.9,9583963,0,,,,,
S13,1478,309803.9,9583963,0,,,,,
S13,1479,309823.9,9583963,0,,,,,
S13,1480,309843.9,9583963,0,,,,,
S14,1151,303263.9,9584113,0,,,,,
S14,1152,303283.9,9584113,0,,,,,
S14,1153,303303.9,9584113,0,,,,,
S14,1154,303323.9,9584113,0,,,,,
S14,1155,303343.9,9584113,0,,,,,
S14,1156,303363.9,9584113,0,,,,,
S14,1157,303383.9,9584113,0,,,,,
S14,1158,303403.9,9584113,0,,,,,
S14,1159,303423.9,9584113,0,,,,,
S14,1160,303443.9,9584113,0,,,,,
S14,1161,303463.9,9584113,0,,,,,
S14,1162,303483.9,9584113,0,,,,,
S14,1163,303503.9,9584113,0,,,,,
S14,1164,303523.9,9584113,0,,,,,
S14,1165,303543.9,9584113,0,,,,,
S14,1166,303563.9,9584113,0,,,,,
S14,1167,303583.9,9584113,0,,,,,
S14,1168,303603.9,9584113,0,,,,,
S14,1169,303623.9,9584113,0,,,,,
S14,1170,303643.9,9584113,0,,,,,
S14,1171,303663.9,9584113,0,,,,,
S14,1172,303683.9,9584113,0,,,,,
S14,1173,303703.9,9584113,0,,,,,
S14,1174,303723.9,9584113,0,,,,,
S14,1175,303743.9,9584113,0,,,,,
S14,1176,303763.9,9584113,0,,,,,
S14,1177,303783.9,9584113,0,,,,,
S14,1178,303803.9,9584113,0,,,,,
S14,1179,303823.9,9584113,0,,,,,
S14,1180,303843.9,9584113,0,,,,,
S14,1181,303863.9,9584113,0,,,,,
S14,1182,303883.9,9584113,0,,,,,
S14,1183,303903.9,9584113,0,,,,,
S14,1184,303923.9,9584113,0,,,,,
S14,1185,303943.9,9584113,0,,,,,
S14,1186,303963.9,9584113,0,,,,,
S14,1187,303983.9,9584113,0,,,,,
S14,1188,304003.9,9584113,0,,,,,
S14,1189,304023.9,9584113,0,,,,,
S14,1190,304043.9,9584113,0,,,,,
S14,1191,304063.9,9584113,0,,,,,
S14,1192,304083.9,9584113,0,,,,,
S14,1193,304103.9,9584113,0,,,,,
S14,1194,304123.9,9584113,0,,,,,
S14,1195,304143.9,9584113,0,,,,,
S14,1196,304163.9,9584113,0,,,,,
S14,1197,304183.9,9584113,0,,,,,
S14,1198,304203.9,9584113,0,,,,,
S14,1199,304223.9,9584113,0,,,,,
S14,1200,304243.9,9584113,0,,,,,
S14,1201,304263.9,9584113,0,,,,,
S14,1202,304283.9,9584113,0,,,,,
S14,1203,304303.9,9584113,0,,,,,
S14,1204,304323.9,9584113,0,,,,,
S14,1205,304343.9,9584113,0,,,,,
S14,1206,304363.9,9584113,0,,,,,
S14,1207,304383.9,9584113,0,,,,,
S14,1208,304403.9,9584113,0,,,,,
S14,1209,304423.9,9584113,0,,,,,
S14,1210,304443.9,9584113,0,,,,,
S14,1211,304463.9,9584113,0,,,,,
S14,1212,304483.9,9584113,0,,,,,
S14,1213,304503.9,9584113,0,,,,,
S14,1214,304523.9,9584113,0,,,,,
S14,1215,304543.9,9584113,0,,,,,
S14,1216,304563.9,9584113,0,,,,,
S14,1217,304583.9,9584113,0,,,,,
S14,1218,304603.9,9584113,0,,,,,
S14,1219,304623.9,9584122.8,0,,,,,
S14,1220,304644.3,9584133,0,,,,,
S14,1221,304663.9,9584142.8,0,,,,,
S14,1222,304683.5,9584153,0,,,,,
S14,1223,304703.9,9584163.7,0,,,,,
S14,1224,304723,9584177.5,0,,,,,
S14,1225,304743.9,9584192.6,0,,,,,
S14,1226,304763.9,9584203.3,0,,,,,
S14,1227,304783.9,9584212.6,0,,,,,
S14,1228,304803.9,9584223.8,0,,,,,
S14,1229,304823.4,9584233.7,0,,,,,
S14,1230,304843.9,9584222.8,0,,,,,
S14,1231,304864.4,9584212.8,0,,,,,
S14,1232,304883.4,9584202.9,0,,,,,
S14,1233,304903.9,9584192.5,0,,,,,
S14,1234,304923.4,9584183.6,0,,,,,
S14,1235,304944.4,9584173.1,0,,,,,
S14,1236,304963.4,9584172.6,0,,,,,
S14,1237,304982.9,9584171.5,0,,,,,
S14,1238,305008.3,9584113,0,,,,,
S14,1239,305023.9,9584113,0,,,,,
S14,1240,305043.9,9584113,0,,,,,
S14,1241,305063.9,9584113,0,,,,,
S14,1242,305083.9,9584113,0,,,,,
S14,1243,305103.9,9584113,0,,,,,
S14,1244,305123.9,9584113,0,,,,,
S14,1245,305143.9,9584113,0,,,,,
S14,1246,305163.9,9584113,0,,,,,
S14,1247,305183.9,9584113,0,,,,,
S14,1248,305203.9,9584113,0,,,,,
S14,1249,305223.9,9584113,0,,,,,
S14,1250,305243.9,9584113,0,,,,,
S14,1251,305263.9,9584113,0,,,,,
S14,1252,305283.9,9584113,0,,,,,
S14,1253,305303.9,9584113,0,,,,,
S14,1254,305323.9,9584113,0,,,,,
S14,1255,305343.9,9584113,0,,,,,
S14,1256,305363.9,9584113,0,,,,,
S14,1257,305383.9,9584113,0,,,,,
S14,1258,305403.9,9584113,0,,,,,
S14,1259,305423.9,9584113,0,,,,,
S14,1260,305443.9,9584113,0,,,,,
S14,1261,305463.9,9584113,0,,,,,
S14,1262,305483.9,9584113,0,,,,,
S14,1263,305503.9,9584113,0,,,,,
S14,1264,305523.9,9584113,0,,,,,
S14,1265,305543.9,9584113,0,,,,,
S14,1266,305563.9,9584113,0,,,,,
S14,1267,305583.9,9584113,0,,,,,
S14,1268,305603.9,9584113,0,,,,,
S14,1269,305623.9,9584113,0,,,,,
S14,1270,305643.9,9584113,0,,,,,
S14,1271,305663.9,9584113,0,,,,,
S14,1272,305683.9,9584113,0,,,,,
S14,1273,305703.9,9584113,0,,,,,
S14,1274,305723.9,9584113,0,,,,,
S14,1275,305743.9,9584113,0,,,,,
S14,1276,305763.9,9584113,0,,,,,
S14,1277,305783.9,9584113,0,,,,,
S14,1278,305803.9,9584113,0,,,,,
S14,1279,305823.9,9584113,0,,,,,
S14,1280,305843.9,9584113,0,,,,,
S14,1281,305863.9,9584113,0,,,,,
S14,1282,305883.9,9584113,0,,,,,
S14,1283,305903.9,9584113,0,,,,,
S14,1284,305923.9,9584113,0,,,,,
S14,1285,305943.9,9584113,0,,,,,
S14,1286,305963.9,9584113,0,,,,,
S14,1287,305983.9,9584113,0,,,,,
S14,1288,306003.9,9584113,0,,,,,
S14,1289,306023.9,9584113,0,,,,,
S14,1290,306043.9,9584113,0,,,,,
S14,1291,306063.9,9584113,0,,,,,
S14,1292,306083.9,9584113,0,,,,,
S14,1293,306103.9,9584113,0,,,,,
S14,1294,306123.9,9584113,0,,,,,
S14,1295,306143.9,9584113,0,,,,,
S14,1296,306163.9,9584113,0,,,,,
S14,1297,306183.9,9584113,0,,,,,
S14,1298,306203.9,9584113,0,,,,,
S14,1299,306223.9,9584113,0,,,,,
S14,1300,306243.9,9584113,0,,,,,
S14,1301,306263.9,9584113,0,,,,,
S14,1302,306283.9,9584113,0,,,,,
S14,1303,306303.9,9584113,0,,,,,
S14,1304,306323.9,9584113,0,,,,,
S14,1305,306343.9,9584113,0,,,,,
S14,1306,306363.9,9584113,0,,,,,
S14,1307,306383.9,9584113,0,,,,,
S14,1308,306403.9,9584113,0,,,,,
S14,1309,306423.9,9584113,0,,,,,
S14,1310,306443.9,9584113,0,,,,,
S14,1311,306463.9,9584113,0,,,,,
S14,1312,306483.9,9584113,0,,,,,
S14,1313,306503.9,9584113,0,,,,,
S14,1314,306523.9,9584113,0,,,,,
S14,1315,306543.9,9584113,0,,,,,
S14,1316,306563.9,9584113,0,,,,,
S14,1317,306583.9,9584113,0,,,,,
S14,1318,306603.9,9584113,0,,,,,
S14,1319,306623.9,9584113,0,,,,,
S14,1320,306643.9,9584113,0,,,,,
S14,1321,306663.9,9584113,0,,,,,
S14,1322,306683.9,9584113,0,,,,,
S14,1323,306703.9,9584113,0,,,,,
S14,1324,306723.9,9584113,0,,,,,
S14,1325,306743.9,9584113,0,,,,,
S14,1326,306763.9,9584113,0,,,,,
S14,1327,306783.9,9584113,0,,,,,
S14,1328,306803.9,9584113,0,,,,,
S14,1329,306823.9,9584113,0,,,,,
S14,1330,306843.9,9584113,0,,,,,
S14,1331,306863.9,9584113,0,,,,,
S14,1332,306883.9,9584113,0,,,,,
S14,1333,306903.9,9584113,0,,,,,
S14,1334,306923.9,9584113,0,,,,,
S14,1335,306943.9,9584113,0,,,,,
S14,1336,306963.9,9584113,0,,,,,
S14,1337,306983.9,9584113,0,,,,,
S14,1338,307003.9,9584113,0,,,,,
S14,1339,307023.9,9584113,0,,,,,
S14,1340,307043.9,9584113,0,,,,,
S14,1341,307063.9,9584113,0,,,,,
S14,1342,307083.9,9584113,0,,,,,
S14,1343,307103.9,9584113,0,,,,,
S14,1344,307123.9,9584113,0,,,,,
S14,1345,307143.9,9584113,0,,,,,
S14,1346,307163.9,9584113,0,,,,,
S14,1347,307183.9,9584113,0,,,,,
S14,1348,307203.9,9584113,0,,,,,
S14,1349,307223.9,9584113,0,,,,,
S14,1350,307243.9,9584113,0,,,,,
S14,1351,307263.9,9584113,0,,,,,
S14,1352,307283.9,9584113,0,,,,,
S14,1353,307303.9,9584113,0,,,,,
S14,1354,307323.9,9584113,0,,,,,
S14,1355,307343.9,9584113,0,,,,,
S14,1356,307363.9,9584113,0,,,,,
S14,1357,307383.9,9584113,0,,,,,
S14,1358,307403.9,9584113,0,,,,,
S14,1359,307423.9,9584113,0,,,,,
S14,1360,307443.9,9584113,0,,,,,
S14,1361,307463.9,9584113,0,,,,,
S14,1362,307483.9,9584113,0,,,,,
S14,1363,307503.9,9584113,0,,,,,
S14,1364,307523.9,9584113,0,,,,,
S14,1365,307543.9,9584113,0,,,,,
S14,1366,307563.9,9584113,0,,,,,
S14,1367,307583.9,9584113,0,,,,,
S14,1368,307603.9,9584113,0,,,,,
S14,1369,307623.9,9584113,0,,,,,
S14,1370,307643.9,9584113,0,,,,,
S14,1371,307663.9,9584113,0,,,,,
S14,1372,307683.9,9584113,0,,,,,
S14,1373,307703.9,9584113,0,,,,,
S14,1374,307723.9,9584113,0,,,,,
S14,1375,307743.9,9584113,0,,,,,
S14,1376,307763.9,9584113,0,,,,,
S14,1377,307783.9,9584113,0,,,,,
S14,1378,307803.9,9584113,0,,,,,
S14,1379,307823.9,9584113,0,,,,,
S14,1380,307843.9,9584113,0,,,,,
S14,1381,307863.9,9584113,0,,,,,
S14,1382,307883.9,9584113,0,,,,,
S14,1383,307903.9,9584113,0,,,,,
S14,1384,307923.9,9584113,0,,,,,
S14,1385,307943.9,9584113,0,,,,,
S14,1386,307963.9,9584113,0,,,,,
S14,1387,307983.9,9584113,0,,,,,
S14,1388,308003.9,9584113,0,,,,,
S14,1389,308023.9,9584113,0,,,,,
S14,1390,308043.9,9584113,0,,,,,
S14,1391,308063.9,9584113,0,,,,,
S14,1392,308083.9,9584113,0,,,,,
S14,1393,308103.9,9584113,0,,,,,
S14,1394,308123.9,9584113,0,,,,,
S14,1395,308143.9,9584113,0,,,,,
S14,1396,308163.9,9584113,0,,,,,
S14,1397,308183.9,9584113,0,,,,,
S14,1398,308203.9,9584113,0,,,,,
S14,1399,308223.9,9584113,0,,,,,
S14,1400,308243.9,9584113,0,,,,,
S14,1401,308263.9,9584113,0,,,,,
S14,1402,308283.9,9584113,0,,,,,
S14,1403,308303.9,9584113,0,,,,,
S14,1404,308323.9,9584113,0,,,,,
S14,1405,308343.9,9584113,0,,,,,
S14,1406,308363.9,9584113,0,,,,,
S14,1407,308383.9,9584113,0,,,,,
S14,1408,308403.9,9584113,0,,,,,
S14,1409,308423.9,9584113,0,,,,,
S14,1410,308443.9,9584113,0,,,,,
S14,1411,308463.9,9584113,0,,,,,
S14,1412,308483.9,9584113,0,,,,,
S14,1413,308503.9,9584113,0,,,,,
S14,1414,308523.9,9584113,0,,,,,
S14,1415,308543.9,9584113,0,,,,,
S14,1416,308563.9,9584113,0,,,,,
S14,1417,308583.9,9584113,0,,,,,
S14,1418,308603.9,9584113,0,,,,,
S14,1419,308623.9,9584113,0,,,,,
S14,1420,308643.9,9584113,0,,,,,
S14,1421,308663.9,9584113,0,,,,,
S14,1422,308683.9,9584113,0,,,,,
S14,1423,308703.9,9584113,0,,,,,
S14,1424,308723.9,9584113,0,,,,,
S14,1425,308743.9,9584113,0,,,,,
S14,1426,308763.9,9584113,0,,,,,
S14,1427,308783.9,9584113,0,,,,,
S14,1428,308803.9,9584113,0,,,,,
S14,1429,308823.9,9584113,0,,,,,
S14,1430,308843.9,9584113,0,,,,,
S14,1431,308863.9,9584113,0,,,,,
S14,1432,308883.9,9584113,0,,,,,
S14,1433,308903.9,9584113,0,,,,,
S14,1434,308923.9,9584113,0,,,,,
S14,1435,308943.9,9584113,0,,,,,
S14,1436,308963.9,9584113,0,,,,,
S14,1437,308983.9,9584113,0,,,,,
S14,1438,309003.9,9584113,0,,,,,
S14,1439,309023.9,9584113,0,,,,,
S14,1440,309043.9,9584113,0,,,,,
S14,1441,309063.9,9584113,0,,,,,
S14,1442,309083.9,9584113,0,,,,,
S14,1443,309103.9,9584113,0,,,,,
S14,1444,309123.9,9584113,0,,,,,
S14,1445,309143.9,9584113,0,,,,,
S14,1446,309163.9,9584113,0,,,,,
S14,1447,309183.9,9584113,0,,,,,
S14,1448,309203.9,9584113,0,,,,,
S14,1449,309223.9,9584113,0,,,,,
S14,1450,309243.9,9584113,0,,,,,
S14,1451,309263.9,9584113,0,,,,,
S14,1452,309283.9,9584113,0,,,,,
S14,1453,309303.9,9584113,0,,,,,
S14,1454,309323.9,9584113,0,,,,,
S14,1455,309343.9,9584113,0,,,,,
S14,1456,309363.9,9584113,0,,,,,
S14,1457,309383.9,9584113,0,,,,,
S14,1458,309403.9,9584113,0,,,,,
S14,1459,309423.9,9584113,0,,,,,
S14,1460,309443.9,9584113,0,,,,,
S14,1461,309463.9,9584113,0,,,,,
S14,1462,309483.9,9584113,0,,,,,
S14,1463,309503.9,9584113,0,,,,,
S14,1464,309523.9,9584113,0,,,,,
S14,1465,309543.9,9584113,0,,,,,
S14,1466,309563.9,9584113,0,,,,,
S14,1467,309583.9,9584113,0,,,,,
S14,1468,309602.8,9584153.3,0,,,,,
S14,1469,309623.9,9584183.1,0,,,,,
S14,1470,309643.7,9584183.1,0,,,,,
S14,1471,309663.4,9584183.6,0,,,,,
S14,1472,309683.9,9584183.8,0,,,,,
S14,1473,309703.9,9584183.9,0,,,,,
S14,1474,309724.3,9584183.1,0,,,,,
S14,1475,309743.9,9584184.3,0,,,,,
S14,1476,309763.9,9584184.3,0,,,,,
S14,1477,309783.5,9584183.9,0,,,,,
S14,1478,309803.9,9584186.7,0,,,,,
S14,1479,309823.9,9584186.3,0,,,,,
S14,1480,309843.9,9584187.2,0,,,,,
S14,1481,309864.3,9584187.6,0,,,,,
S14,1482,309884.3,9584187.6,0,,,,,
S14,1483,309903.9,9584187.2,0,,,,,
S14,1484,309924.7,9584188.8,0,,,,,
S14,1485,309943.9,9584113,0,,,,,
S14,1486,309963.9,9584113,0,,,,,
S14,1487,309983.9,9584113,0,,,,,
S14,1488,310003.9,9584113,0,,,,,
S14,1489,310023.9,9584113,0,,,,,
S14,1490,310043.9,9584113,0,,,,,
S14,1491,310063.9,9584113,0,,,,,
S14,1492,310083.9,9584113,0,,,,,
S14,1493,310103.9,9584113,0,,,,,
S14,1494,310123.9,9584113,0,,,,,
S14,1495,310143.9,9584113,0,,,,,
S15,1151,303263.9,9584263,0,,,,,
S15,1152,303283.9,9584263,0,,,,,
S15,1153,303303.9,9584263,0,,,,,
S15,1154,303323.9,9584263,0,,,,,
S15,1155,303343.9,9584263,0,,,,,
S15,1156,303363.9,9584263,0,,,,,
S15,1157,303383.9,9584263,0,,,,,
S15,1158,303403.9,9584263,0,,,,,
S15,1159,303423.9,9584263,0,,,,,
S15,1160,303443.9,9584263,0,,,,,
S15,1161,303463.9,9584263,0,,,,,
S15,1162,303483.9,9584263,0,,,,,
S15,1163,303503.9,9584263,0,,,,,
S15,1164,303523.9,9584263,0,,,,,
S15,1165,303543.9,9584263,0,,,,,
S15,1166,303563.9,9584263,0,,,,,
S15,1167,303583.9,9584263,0,,,,,
S15,1168,303603.9,9584263,0,,,,,
S15,1169,303623.9,9584263,0,,,,,
S15,1170,303643.9,9584263,0,,,,,
S15,1171,303663.9,9584263,0,,,,,
S15,1172,303683.9,9584263,0,,,,,
S15,1173,303703.9,9584263,0,,,,,
S15,1174,303723.9,9584263,0,,,,,
S15,1175,303743.9,9584263,0,,,,,
S15,1176,303763.9,9584263,0,,,,,
S15,1177,303783.9,9584263,0,,,,,
S15,1178,303803.9,9584263,0,,,,,
S15,1179,303823.9,9584263,0,,,,,
S15,1180,303843.9,9584263,0,,,,,
S15,1181,303863.9,9584263,0,,,,,
S15,1182,303883.9,9584263,0,,,,,
S15,1183,303903.9,9584263,0,,,,,
S15,1184,303923.9,9584263,0,,,,,
S15,1185,303943.9,9584263,0,,,,,
S15,1186,303963.9,9584263,0,,,,,
S15,1187,303983.9,9584263,0,,,,,
S15,1188,304003.9,9584263,0,,,,,
S15,1189,304023.9,9584263,0,,,,,
S15,1190,304043.9,9584263,0,,,,,
S15,1191,304063.9,9584263,0,,,,,
S15,1192,304083.9,9584263,0,,,,,
S15,1193,304103.9,9584263,0,,,,,
S15,1194,304123.9,9584263,0,,,,,
S15,1195,304143.9,9584263,0,,,,,
S15,1196,304163.9,9584263,0,,,,,
S15,1197,304183.9,9584263,0,,,,,
